,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,1,1,1,1,1,5,5,5,5,5,10,10,10,10,10,1,1,1,1,1,5,5,5,5,5,10,10,10,10,10
,,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515
,,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515
0,0,(1.2464762028734515+0.002175905366893008j),(1.1560246886687635-0.0013050688984939593j),(1.0800537521266684-0.0014690626262228446j),(1.0336024216573871+0.0010284183629597314j),(1.0016479843295893-0.00045930830017762436j),(6.236273725567477+0.00011864454102650246j),(5.781315925754752+0.004376656852036032j),(5.386585747880881+0.027628014092413444j),(5.188266466814074-0.02153043753679862j),(5.023270731540112-0.0039057117472944824j),(12.476009746761722+0.013771016850038162j),(11.571662880264821+0.015727711943743117j),(10.81280440607223-0.0392183627960172j),(10.371382856675506-0.0008781484310045329j),(10.041150841479563+0.009332584998463567j),(1.3371790586269139-0.00047346154289229503j),(1.3284207589987007-0.00018471374841555477j),(1.326233726688787-0.002791482657722111j),(1.3494081387874082-0.0030748666973924588j),(1.3732799322209-0.0009299277802319872j),(6.329719875844473-0.0001987968054442124j),(5.977130531661089-0.010924990078276853j),(5.727882108932976-0.0009615772324145233j),(5.65017317403652-0.00717408483374371j),(5.681224443515381-0.006624069884181294j),(12.565239545722877+0.0011173668944927523j),(11.752376184669115-0.04899857317194467j),(11.094807915907202+0.012641059784452402j),(10.867193927436203-0.006418911734976662j),(10.768448845019485+0.036053707126744605j)
0,1,(-0.4702635021734252-0.0011630760963105558j),(-0.4293505102593033-7.935098844338156e-05j),(-0.3994546493351268-0.00016029394690512955j),(-0.38074234638546156-0.0014208726695308241j),(-0.3639482173776837-0.0001774663239052232j),(-2.3471167597798583-0.002256086488547915j),(-2.152859510666871-0.007288527300126413j),(-2.0003519386013013-0.027174056789349255j),(-1.9149721832317483+0.0024423221751038726j),(-1.8429633710465378+0.002064314390636257j),(-4.660660039212417+0.012016701974806462j),(-4.333795393139817-0.013470575651816752j),(-3.9841220772988155+0.03873035366376287j),(-3.8426385129710163-0.00122687415259648j),(-3.70332299468383-0.033350400471319874j),(-0.4038264412941307-0.0002987121123194658j),(-0.30600431963078134-0.0029047911590934228j),(-0.22065348918227065+0.0026333780220282495j),(-0.16086899022846515-0.0014624227746503037j),(-0.11252702311026495+0.000422253013400823j),(-2.2703721049105443+0.0010993050456218623j),(-1.978012825814007-0.00336732109275073j),(-1.7189972163395262+0.006871075686228023j),(-1.511954359692387+0.002585319762457877j),(-1.3654302477645006+0.002009028300564042j),(-4.619013477873395+0.0003502077715088897j),(-4.1732272995120665+0.057991236025145776j),(-3.6585579945983606-0.04900897416522376j),(-3.3961880999738865+0.008448667641474339j),(-3.0844869074724035-0.009336824762029572j)
0,2,(-0.3065888514700595+0.0011747725463499142j),(-0.29303833804337337+0.0009787979029201727j),(-0.2790443350263351+0.0012500671739585911j),(-0.27109424723387693+0.0020457153000216074j),(-0.26575056000862346-0.0026004538847678657j),(-1.5430686473132549+3.84731856952758e-05j),(-1.4665097111740284-0.00048739807322528694j),(-1.406520365560801+0.028702474854271687j),(-1.3711224976727914-0.0022468967385443905j),(-1.3436380338465228-0.000704462126151606j),(-3.0949586016959723-0.004058389640570981j),(-2.953453351687049+0.0028513821582265564j),(-2.8070075086511204+0.02329150070772712j),(-2.6895060507882365-0.0058184637202887135j),(-2.644696998582744+0.011548066305864801j),(-0.253857805482848+0.001382114454890171j),(-0.18712912302706583+0.0015950271177966602j),(-0.12735635405346565+0.0015935821369869353j),(-0.08195076085927533+0.0011492743173621076j),(-0.054298388696402466+0.00045326880542886135j),(-1.4803029979161004+0.0017248758444921852j),(-1.3523321671962134+0.0034939597209420192j),(-1.1572673639317097-0.006698197961582775j),(-1.0171225032996745-0.0005795957484864417j),(-0.8628880430010798+0.004483222925834335j),(-3.0131256040259005-0.00029232893285928777j),(-2.7603286325003524-0.00490982007063312j),(-2.5260818847108877+0.012586293591405062j),(-2.336966055506937-0.014210698938002253j),(-2.151269442518676-0.03859685549081182j)
0,3,(-0.46962384930635603-0.0021876019006820888j),(-0.43363584042700476+0.0004056219538792205j),(-0.4015547677807218+0.0003792894339456204j),(-0.3817658281308233-0.0016532611146594985j),(-0.37194920692534755+0.003237228589905286j),(-2.3460883184769643+0.0020989688917528726j),(-2.1619467039697+0.003399268227084473j),(-1.9797134437436752-0.029156432423408818j),(-1.9021717851494195+0.021335011927101855j),(-1.8366693265005596+0.002545859351899993j),(-4.72039110559558-0.02172932923668007j),(-4.284414135051801-0.005108518545267504j),(-4.021674820175674-0.022803491712233948j),(-3.839238293042987+0.007923485997890722j),(-3.6931308482722827+0.012469749123641849j),(-0.40378665833221794-0.00035985940513405534j),(-0.30464221612705566+0.002567746366440471j),(-0.21845868475224708-0.004024105513968798j),(-0.15589740335763103-0.0028117925739809466j),(-0.11079631764187237+0.00010621230065889671j),(-2.2752623012250672-0.0025711848886361133j),(-1.985600085515096+0.009652384167094352j),(-1.7540748288106374-0.003687276944024598j),(-1.5174923649535792+0.005530350911641668j),(-1.3263262357651944-0.003876808483136762j),(-4.625513501656281-0.0011307041063985043j),(-4.134957534721299-0.007795153743491379j),(-3.745825374236679+0.017212005019154875j),(-3.3721953278950383+0.013017874931243983j),(-3.1125005209562966+0.016019484771341852j)
1,0,(-0.47074173907068184+0.0013701668252123628j),(-0.43090257362761897+0.0013453411134099758j),(-0.40093803935345995+0.0008760127487340702j),(-0.38130182233094034+0.00034313554675297064j),(-0.36825346964225836+0.00034501278854287554j),(-2.3488403373754876-0.0008159073715616749j),(-2.1596431580312734-0.003118200858858833j),(-1.9771168374241956+0.00290783864928848j),(-1.8929798213803988-0.03099838615596817j),(-1.845690857803759-0.0030241814821324597j),(-4.699759807409082-0.006470975769728549j),(-4.328960426933326+0.0030578431028449593j),(-3.98221736510736+0.01943080080509918j),(-3.8136271512049085-0.0077713028633472625j),(-3.6845829440820426+0.007044868224573397j),(-0.4043701982267871+0.00033381525479125873j),(-0.30808415916755544-0.00016600973944688735j),(-0.2258980296271944-0.005065659341979251j),(-0.15855670072366046-0.0015424400493712631j),(-0.11177442019730977+7.929408415680017e-06j),(-2.2736741924646395+0.0018257501362457518j),(-1.9919633223028557+0.00781238971480136j),(-1.7283134165552339+0.004977609739829192j),(-1.52108283379361+0.01540737958548355j),(-1.3290001411976968+0.019616685799703076j),(-4.6297995491759965+1.9096217073619193e-05j),(-4.144109149362803+0.035220010948210145j),(-3.7087779562035106-0.0394767340264186j),(-3.382081820591992+0.005455146981499404j),(-3.0731051858590352-0.08084292598493126j)
1,1,(1.2469476598695315-0.0018620470698492986j),(1.1543130098025354+0.0007327532722452013j),(1.0778998051084256-0.0015617432256780361j),(1.034176946210551+0.000463219508181012j),(1.0020925121370325-0.00029577920127876745j),(6.2354558849614286+0.0029930196274783327j),(5.784244594695666+0.0018181732639912518j),(5.363160119273855+0.0019157602846090471j),(5.160732579375793+0.016785311340544506j),(5.01684453443833-0.002079919696431176j),(12.454517106233354-0.0067120165645366825j),(11.582147267096307-0.0017025880582064445j),(10.769186924896209-0.00479707849221267j),(10.33006633106954+0.001089722551579797j),(10.040415612496819+0.020883238953224748j),(1.3357142713609362+0.00031821472051496436j),(1.3253550189910817+0.003286783995009479j),(1.3381920045804774-0.004599809183369441j),(1.3471504620472923+0.006212760784376825j),(1.3732097557764344+0.0010071203381883942j),(6.330210873871412-0.0024854254355490824j),(5.970121314235311+0.005195590697053554j),(5.724352826995807-0.006824039914174795j),(5.637652183159296-0.012599836590287516j),(5.684659204054457-0.04484781116409764j),(12.566132085063446-0.0002563447406513375j),(11.811271310253822-0.023218202760007856j),(11.150102735981863+0.06433737907164261j),(10.88097808173939+0.004809887096706156j),(10.725809374550908+0.0008862921196231j)
1,2,(-0.46869187985675825+0.0016037239481169058j),(-0.43171738397456927-0.0011737440756035j),(-0.39878291222152307-0.000310859488157636j),(-0.3817413792026377+8.048599870963402e-05j),(-0.36866619475187473+0.000289179270243356j),(-2.344305432946882-0.000531749000028503j),(-2.1604046804864296+0.0024720330629870446j),(-1.9772008941318167+0.008773081840513064j),(-1.9200026403415222-0.012794222880557538j),(-1.8385285038784938+0.0018633570120553111j),(-4.684619771176876+0.0020302858800007595j),(-4.314084345628658-0.047553194394325704j),(-3.996012647012266-0.015806923079195512j),(-3.821008675458179-0.008546446506353389j),(-3.6878294702131447-0.004727528768818878j),(-0.4032707737402542-0.001113180733897129j),(-0.30660241046755177-0.002563509926523655j),(-0.21623990096849172-0.0005998459629530939j),(-0.15293317473726015+0.0019560805865894496j),(-0.11005390691036937+0.0005759036654531327j),(-2.2724205917524114+0.00011203568362105898j),(-1.9861591585231697-0.004719235057553228j),(-1.727070208517991+0.005112182000911902j),(-1.5285610783299621+0.01402623227198141j),(-1.3369033927925356+0.015693678537746558j),(-4.612091466129026+0.002182689462851703j),(-4.180837190931157-0.0031342961372311517j),(-3.7084989283294663-0.0010447848200223486j),(-3.382125637133203+0.00520053475034854j),(-3.095255736961304+0.08583952923574256j)
1,3,(-0.3075140410113731-0.0011118438036851822j),(-0.29169305215277275-0.0009043502860580088j),(-0.2781788535467536+0.000996589870926004j),(-0.2711337446906387-0.0008868410293330353j),(-0.2651728477098657-0.00033841292033869735j),(-1.542310114658798-0.0016453634179233179j),(-1.4641967561536637-0.0011720054372794664j),(-1.4088423878652507-0.013596680845582909j),(-1.3477501161877696+0.027007297092256466j),(-1.3326251724583762+0.0032407439701640506j),(-3.0701375277725838+0.011152706471924012j),(-2.939102494311725+0.046197939667819155j),(-2.790956912687602+0.0011732007790705712j),(-2.6954305041848867+0.015228026916273008j),(-2.668003198317166-0.023200578355766943j),(-0.25263445935451395+0.0003137159875331863j),(-0.1831669764431701-0.0011957830038994838j),(-0.12946042608367245+0.012829363719983541j),(-0.08443425744356603+0.0022717103965775934j),(-0.052491723721080775+0.0019222833437590112j),(-1.4804457721183735+0.0004876827097822778j),(-1.3370763756701776-0.007364979131819549j),(-1.1628750248610438-0.002861769488835819j),(-0.9749440138410922-0.016192540823848967j),(-0.8840904696396796+0.0022178505703400186j),(-3.016528351501022-0.001957665551068563j),(-2.8103794465760346-0.008372866459549044j),(-2.5539590466363338-0.027475885590754867j),(-2.3594073916190914-0.01769741141959469j),(-2.1325123325431936-0.012071744516105709j)
2,0,(-0.3067482052735885-0.0016826026010313966j),(-0.29307051330113426-0.0023799459461379124j),(-0.2808141147424399-0.0007315976873389363j),(-0.2711288171144074-0.0014061177229229838j),(-0.2661848362505542+0.0007155705210742935j),(-1.5434490175103515-0.00039161953435584707j),(-1.4586208024030718-0.00452211626367538j),(-1.3568791626756915+0.009537657510794051j),(-1.379538975158895+0.03824301089330917j),(-1.3272834535120217+0.002761931833149517j),(-3.0915945665542197-0.01418848933360943j),(-2.9389678981707683-0.001773719058004497j),(-2.832112098603914-0.009961133683502155j),(-2.7325047957698185+0.005197058066849891j),(-2.6801817631969707+0.0001673198445982793j),(-0.25286833004591297-0.0017287044138723784j),(-0.18650893234081056-7.215483209403045e-05j),(-0.12037793185040262+0.0025882002678766017j),(-0.08215101582142335-0.000724283848198639j),(-0.0530477742912598-0.0019462011581460282j),(-1.4799364464413591-0.0017962807284301885j),(-1.3350313272960668-0.00502028796756393j),(-1.1671718780791072-0.0009699192493121123j),(-1.001977204785182-0.0017264272605526654j),(-0.877215103292953-0.011442697844234018j),(-3.013198893974438+0.001120223450131741j),(-2.7885659724534584-0.02261985552558765j),(-2.5364295002924293+0.06940137166365323j),(-2.3467255924179424+0.001686363040605987j),(-2.156521288730808+0.06450999738318741j)
2,1,(-0.46939114141526805+0.002154776211330506j),(-0.43320161953880904+0.00020016748167075993j),(-0.3994413640215243+0.0007549694753499481j),(-0.3825030152798923+0.0014054505084478697j),(-0.36988991005160926-0.00013159012184801866j),(-2.3454322984452087-0.0015827528964423854j),(-2.1695284455654673+0.004948409319788016j),(-2.0229358881469564+0.004638713599305122j),(-1.891434094070674-0.015916712089629748j),(-1.8464757573600779+0.0009601133071671097j),(-4.732887278063127-0.006059184660328551j),(-4.309206687504953-0.004440202863515985j),(-3.964366697272971-0.0066129163222989895j),(-3.789791162863225-0.00317725749663178j),(-3.677688253600291-0.016259435830000224j),(-0.40402883007953566+0.00026843950038829556j),(-0.3031801435555697-0.0031544327976360184j),(-0.22809382906264467+0.010578056668574906j),(-0.15918742196900934+0.005815418010585938j),(-0.10684195244524028+0.0013022221376548446j),(-2.27567770278175+0.0025599744541791036j),(-1.996872432860535-0.0019006282984932454j),(-1.7257902813189685-0.010788023198076258j),(-1.5157733826783881+0.011680198550929166j),(-1.341549336879218+0.025605187699029475j),(-4.624496319386025+0.0006410163694887672j),(-4.153072677682776+0.013910371133635469j),(-3.7757397766345138-0.08142058406564279j),(-3.3702968881225255-0.02194687092250236j),(-3.077553830564674+0.00047797685868145035j)
2,2,(1.2461399429337174-0.0018583382453897235j),(1.1566427763136642+0.0016868201961347529j),(1.07851136706806+0.0007102756473917338j),(1.0332660900798072-0.002270348017036003j),(1.0033433744456195+0.0002608017405573704j),(6.2367773632216235-2.6394015454345165e-05j),(5.785398584508485+0.006579340636291953j),(5.435604555123151+0.0041523054256473735j),(5.181426338116605+0.01657206984301851j),(5.021048260960609-0.0015542531649881397j),(12.485763059343805+0.0017503136349291126j),(11.549576748838216+0.026418170022095566j),(10.793278161079105+0.0016323754031954962j),(10.33146997954966+0.004044976443513093j),(10.041117385010411+0.020900860615647776j),(1.3365899557235696+0.0013105904481313102j),(1.3271089487795091+0.001457864483806276j),(1.3233488512521467+0.00211172381013508j),(1.346812936172713+0.007599108532473198j),(1.37331729512839-0.0003381760239612175j),(6.329822276987303-4.148455525854189e-05j),(5.98983816558013+0.008097273676025196j),(5.715304597415551+0.008933701150989126j),(5.671955402503306+0.003611799883222133j),(5.677573140622372-0.008294571026888242j),(12.564066174807058-0.0023420913327187876j),(11.763129336969783+0.007881708984311508j),(11.144302650255545-0.016033236813015606j),(10.854672603569266+0.00764384179937716j),(10.748130395394996-0.04601875807834599j)
2,3,(-0.47000059615765033+0.0013861647390977783j),(-0.4303706434357458+0.0004929582190473236j),(-0.39825588817239593-0.0007336473923776066j),(-0.3796342575301028+0.0022710153277799086j),(-0.36726862819060124-0.0008447821033914504j),(-2.3478960473155714+0.002000766371001106j),(-2.1572493366136465-0.007005633468385231j),(-2.0557895045482435-0.01832867669173399j),(-1.9104532705462272-0.0388983680223709j),(-1.8472890502127006-0.002167791850225087j),(-4.661281214971822+0.01849736048223198j),(-4.301402163356488-0.020204248310316197j),(-3.9967993652820306+0.014941674704113339j),(-3.8091740209801777-0.006064776832975349j),(-3.6832473681552726-0.004808744747122673j),(-0.40386707431265056+6.188150427588468e-05j),(-0.3069199927099898+0.0016615030100291112j),(-0.21801611731657022-0.010801292171020396j),(-0.15405377449708368+0.005687550892530133j),(-0.11539988934025279-0.0007749611314523813j),(-2.270446430623738-0.0007507477665185114j),(-1.999516935240698-0.0009075001327507604j),(-1.7120271354142644+0.007210334715278988j),(-1.5451490345956882-0.016570107515784804j),(-1.3300891757768685-0.0008738419292152466j),(-4.6187597187917495+0.0005432054815508458j),(-4.141812112160976+0.0026141148832310446j),(-3.6679219858709518+0.037219306208714054j),(-3.375647387886976+0.020281070109122723j),(-3.0938177997953975-0.009415950131531847j)
3,0,(-0.46898625852918113-0.001863469591073974j),(-0.4320516017400102+0.002339673731221896j),(-0.3983015980307687+0.0013246475648277245j),(-0.3811717822120395+3.456381321027824e-05j),(-0.36720967843677665-0.0006012750094395863j),(-2.343984370681638+0.0010888823648910195j),(-2.1630519653204066+0.003263660270498181j),(-2.052589747780994-0.040073510252495614j),(-1.9157476702747807+0.014285812799457107j),(-1.850296420224331+0.004167961396277509j),(-4.684655372798422+0.006888448253299817j),(-4.3037345551607284-0.0170118359885838j),(-3.9984749423609585+0.029748695674420622j),(-3.82525090970078+0.0034523932275019042j),(-3.6763861342005506-0.016544773067635354j),(-0.4039180305065498+0.0011959050962926654j),(-0.30808010204379543+0.001403544861764805j),(-0.22332216845217795+0.002993901369315155j),(-0.1554880729913799+0.0036929855938538786j),(-0.1126861941599275-0.0002868326876626012j),(-2.272547887629164+4.7743510144512835e-05j),(-1.9926684384561424+0.008375958550808249j),(-1.727789213761603-0.0023455605365169108j),(-1.520166859571624+0.00018602632386507945j),(-1.3359455840076304-0.008818718750796734j),(-4.614553791589636-0.0024592628163619956j),(-4.143603353293832+0.04093182509071769j),(-3.677397896554725-0.03216794251563071j),(-3.374207006155185+0.001974464930641573j),(-3.0865579007980326-0.024363560680063845j)
3,1,(-0.3072930162808382+0.0008703469548293485j),(-0.29176088000442296-0.0008535697654725796j),(-0.2790037917517746+0.0009670676972332315j),(-0.2709315845451973-0.0004477973470980584j),(-0.2682543847077397+0.0006048356470320093j),(-1.5429068267363615+0.0008458197575119675j),(-1.4618566384633283+0.0005219447163471447j),(-1.3398722925255968+0.020619582905435085j),(-1.3543263020733707-0.00331092142601851j),(-1.3274054060317138-0.0009445080013718021j),(-3.0609697889578094+0.000754499250058771j),(-2.939145186451538+0.019613366573539237j),(-2.8206981503244224-0.027320358849252102j),(-2.6976366552352995+0.003314409097648463j),(-2.6594043642126994+0.028726597348095018j),(-0.25245788804588276-0.0002445900774433185j),(-0.18440655156141847+0.0026508096139653825j),(-0.12054059949116053-0.012153365882161003j),(-0.08147102728695954-0.0060046184267270875j),(-0.055047926082168096-0.004289206605806849j),(-1.480288111056363-0.0006429056123141152j),(-1.3358941559740887-0.0020479987233078673j),(-1.1736546833068293+0.0034283682179804265j),(-1.0080714606835401-0.0026874976999182454j),(-0.8678518721957791+0.024757972992469283j),(-3.0150469609657717-0.0008326740406394695j),(-2.7979295929876526-0.05202930192860533j),(-2.5495894393628307+0.06020149571573152j),(-2.358280158979813-0.00042479422178776094j),(-2.1498899931795434-0.002147611986872633j)
3,2,(-0.47085921160689964-0.0009201582490770965j),(-0.43188705429572155-0.0014918740234514255j),(-0.40068411982020175-0.001649483333192675j),(-0.38043046364329247+0.00014414671830476067j),(-0.36892661968512114+0.0020504728739671324j),(-2.3494032829614864+0.0005196698297875724j),(-2.158484192848027-0.00856397562605371j),(-2.0518832954305335-0.04162786212043201j),(-1.8903012001022916-0.0015309502239169298j),(-1.8388817232355925+0.0003953582790851007j),(-4.706184686470957+0.0002777901256411086j),(-4.282039051522507+0.018283642214003804j),(-3.990258005415718-0.00911695303172766j),(-3.820955253303244+0.01031993378312901j),(-3.708590916214523-0.02772139815269381j),(-0.4039612867891227-0.0007633641791887913j),(-0.3074503573203536-0.0016983010088572753j),(-0.21819061202833323-0.002198387368320044j),(-0.15931994818351014-0.0032746926578660907j),(-0.11309058110795629-0.0004927769582884767j),(-2.273553765441375-0.0017074902954372223j),(-1.9946316440755454-0.004886787917258301j),(-1.7267643240887083-0.0020604946131932422j),(-1.5194469476771015-0.010767421461312321j),(-1.3355969286332183-0.011927520340153402j),(-4.631092847501642+0.000696529219019304j),(-4.1444667493837155+0.00028929144816913777j),(-3.735604200226394-0.0055365448650888105j),(-3.369115298471249+0.0023767859955687864j),(-3.1092504256822746+0.022978074271381432j)
3,3,(1.2471384864753794+0.0019132809652694927j),(1.1556995360155233+5.770113131464694e-06j),(1.0779895094998713-0.0006422319124940179j),(1.032533830351565+0.000269086816212627j),(1.0043906828258145-0.0020540335661751175j),(6.236294480451334-0.0024543718448306606j),(5.78339279673701+0.004778370678580224j),(5.44434533615717+0.06108178996072633j),(5.160375171883416-0.009443940996987518j),(5.016583549171637-0.0036188114718391784j),(12.451809848339986-0.007920737717475923j),(11.524918792720012-0.02088517281223523j),(10.809431098145307+0.006688616229050481j),(10.343842818208051-0.01708673608118838j),(10.044381414744723+0.015539573979248544j),(1.3357355881255153-0.00014587265272120176j),(1.3269181159913772-0.002989295809642023j),(1.3300968384244523+0.008694226771034097j),(1.3456443097256283-0.0023033350591902257j),(1.3749687012128589+0.0003855071342139249j),(6.330055383318023+0.0023391070536096237j),(5.9814075390082815-0.001706554259309101j),(5.733687414807818+0.002749924175394325j),(5.65336393321172+0.016738020502392703j),(5.667836835340018+0.001315479166810296j),(12.568428756520726+0.002600309532796885j),(11.762056178021341+0.012075796851213738j),(11.140527411797965-0.019573519446644205j),(10.865937825300689-0.008446939023505795j),(10.766594216660591-0.0024488021319042375j)
